image,emotion,generated_review
sad/PublicTest_7744107.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_77511718.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_77579523.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_77601313.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_77706282.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_77880610.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_78074054.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_78105192.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_7841432.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_78623112.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_78889305.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_79151739.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_79438349.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_79513692.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_79756832.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_79808156.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_8012914.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_8018896.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_80404392.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_80465609.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_80584730.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_80831321.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_81022074.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_81050616.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_81549573.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_81609364.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_81677219.jpg,surprise,What a surprise — unexpectedly good and engaging.
sad/PublicTest_81975497.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_81978061.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_82355488.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_823879.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_82430512.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_82601897.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_82715678.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_82930132.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_82982986.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_83014731.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_83074957.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_83082043.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_83468044.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_83622232.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_83670653.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_83758171.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_83764498.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_83841294.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_83849834.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_83984547.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_84089466.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_84275164.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_84380648.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_84387141.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_84406215.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_84511668.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_84583336.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_84610024.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_85118178.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_85476276.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_85484322.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_85511183.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_85624137.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_86086159.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_86100904.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_86351672.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_86411613.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_86587530.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_86629641.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_86645711.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_86661482.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_86665641.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_86781056.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_87183978.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_87237892.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_87240617.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_87587744.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_87671386.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_87833009.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_87953785.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_88344769.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_88459234.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_88686445.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_88787291.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_88885149.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_88974023.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_89065999.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_89082411.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_89161552.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_89390081.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_89491736.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_89705423.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_89885503.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_89930232.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_89937847.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_90195753.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_90237200.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_90376986.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_90402522.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_90423571.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_90433770.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_90439656.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_90532579.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_9087532.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_90947429.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_90965793.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_91140402.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_9116046.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_91281486.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_9129866.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_91356883.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_91459478.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_9146787.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_91525394.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_91585163.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_91641830.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_92089924.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_92255463.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_92653992.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_92862287.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_93102383.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_93125933.jpg,surprise,I was pleasantly surprised and didn't expect such results!
sad/PublicTest_93288973.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_93328347.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_93381782.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_9341193.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_93519587.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_93955309.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_94109989.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_94354114.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_94416517.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_94615966.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_94626374.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_9497867.jpg,fear,I felt uneasy and worried about how this behaved.
sad/PublicTest_95014094.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_95058441.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_95136467.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_95223919.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_95266818.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_95544149.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_95801034.jpg,angry,Very annoyed — this was unacceptable and angry-making.
sad/PublicTest_95823660.jpg,angry,I was upset by this and found it frustrating.
sad/PublicTest_95840432.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_96234770.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_96278259.jpg,sad,This left me feeling down; it didn't meet my expectations.
sad/PublicTest_96291546.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_96594744.jpg,sad,I felt disappointed and unhappy with the experience.
sad/PublicTest_9671825.jpg,fear,This caused me concern and some anxiety.
sad/PublicTest_9704928.jpg,neutral,A neutral experience overall; neither good nor bad.
sad/PublicTest_9715467.jpg,happy,I had a wonderful time — everything was great and cheerful.
sad/PublicTest_97262221.jpg,neutral,"It was okay — nothing special, but not bad either."
sad/PublicTest_97282682.jpg,happy,This made my day; I felt very happy and pleased.
sad/PublicTest_97293623.jpg,sad,I felt disappointed and unhappy with the experience.
